antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_len,consequents_len,antecedents_TF_motif,antecedents_dir,antecedents_time,consequents_TF_motif,consequents_dir,consequents_time,TF_peak_jaccard,peak_adj_lift
MAF_neg_2,TFAP2B_pos_1,0.08666666666666667,0.13333333333333333,5,0.3846153846153846,2.8846153846153846,0.021777777777777778,1.4083333333333332,0.7153284671532847,1,1,MAF,neg,2,TFAP2B,pos,1,0.0,2.8846153846153846
PKNOX2_pos_2,TFAP2B_pos_1,0.08666666666666667,0.13333333333333333,5,0.3846153846153846,2.8846153846153846,0.021777777777777778,1.4083333333333332,0.7153284671532847,1,1,PKNOX2,pos,2,TFAP2B,pos,1,0.0,2.8846153846153846
PKNOX2_pos_2,TFAP2A_pos_1,0.08666666666666667,0.13333333333333333,5,0.3846153846153846,2.8846153846153846,0.021777777777777778,1.4083333333333332,0.7153284671532847,1,1,PKNOX2,pos,2,TFAP2A,pos,1,0.0,2.8846153846153846
SREBF2_neg_1,NFIX_neg_1,0.15333333333333332,0.22666666666666666,15,0.6521739130434784,2.8772378516624046,0.06524444444444445,2.223333333333334,0.7706036745406825,1,1,SREBF2,neg,1,NFIX,neg,1,0.028985507246376812,2.793839653063494
ELF3_neg_1,NFIX_neg_1,0.15333333333333332,0.22666666666666666,15,0.6521739130434784,2.8772378516624046,0.06524444444444445,2.223333333333334,0.7706036745406825,1,1,ELF3,neg,1,NFIX,neg,1,0.030303030303030304,2.790048825854453
EWSR1-FLI1_neg_2,NFIC_neg_2,0.18,0.19333333333333333,15,0.5555555555555556,2.873563218390805,0.06520000000000001,1.815,0.7951219512195121,1,1,EWSR1-FLI1,neg,2,NFIC,neg,2,0.16129032258064516,2.410085279940675
TGIF2_pos_4,NFIC_neg_2,0.06,0.19333333333333333,5,0.5555555555555556,2.873563218390805,0.021733333333333334,1.815,0.6936170212765959,1,1,TGIF2,pos,4,NFIC,neg,2,0.0,2.873563218390805
TFAP2A_pos_1,KLF16_pos_1,0.13333333333333333,0.28,16,0.8,2.857142857142857,0.06933333333333333,3.6000000000000005,0.7499999999999999,1,1,TFAP2A,pos,1,KLF16,pos,1,0.1188118811881188,2.5176803394625176
POU2F2_neg_0,NEUROD1_neg_0,0.1,0.14,6,0.39999999999999997,2.8571428571428568,0.026,1.4333333333333331,0.7222222222222221,1,1,POU2F2,neg,0,NEUROD1,neg,0,0.125,2.4999999999999996
POU2F2_neg_0,NHLH1_pos_2,0.1,0.14,6,0.39999999999999997,2.8571428571428568,0.026,1.4333333333333331,0.7222222222222221,1,1,POU2F2,neg,0,NHLH1,pos,2,0.0,2.8571428571428568
NKX3-2_neg_1,NFIX_neg_1,0.11333333333333333,0.22666666666666666,11,0.6470588235294118,2.854671280276817,0.04764444444444445,2.1911111111111112,0.732740943267259,1,1,NKX3-2,neg,1,NFIX,neg,1,0.05,2.711937716262976
GSX1_neg_1,NFIX_neg_1,0.11333333333333333,0.22666666666666666,11,0.6470588235294118,2.854671280276817,0.04764444444444445,2.1911111111111112,0.732740943267259,1,1,GSX1,neg,1,NFIX,neg,1,0.07142857142857142,2.6507661888284733
HOXB3_neg_1,SREBF2_neg_1,0.10666666666666667,0.15333333333333332,7,0.4375,2.8532608695652177,0.030311111111111115,1.5051851851851852,0.7270788912579959,1,1,HOXB3,neg,1,SREBF2,neg,1,0.07142857142857142,2.649456521739131
MEOX2_neg_1,ELF3_neg_1,0.10666666666666667,0.15333333333333332,7,0.4375,2.8532608695652177,0.030311111111111115,1.5051851851851852,0.7270788912579959,1,1,MEOX2,neg,1,ELF3,neg,1,0.1282051282051282,2.4874581939799336
NOTO_pos_1,SP8_pos_1,0.10666666666666667,0.22,10,0.625,2.840909090909091,0.0432,2.08,0.7253731343283583,1,1,NOTO,pos,1,SP8,pos,1,0.03076923076923077,2.7534965034965033
LHX6_pos_1,SP8_pos_1,0.05333333333333334,0.22,5,0.625,2.840909090909091,0.0216,2.08,0.6845070422535212,1,1,LHX6,pos,1,SP8,pos,1,0.017241379310344827,2.79192789968652
MIXL1_neg_1,FOXP2_neg_1,0.08,0.14666666666666667,5,0.41666666666666663,2.840909090909091,0.0216,1.4628571428571426,0.7043478260869566,1,1,MIXL1,neg,1,FOXP2,neg,1,0.05,2.6988636363636362
FOXP1_pos_2,NEUROD1_pos_2,0.08,0.14666666666666667,5,0.41666666666666663,2.840909090909091,0.0216,1.4628571428571426,0.7043478260869566,1,1,FOXP1,pos,2,NEUROD1,pos,2,0.02564102564102564,2.7680652680652678
ZBTB18_pos_4,NEUROD1_pos_2,0.08,0.14666666666666667,5,0.41666666666666663,2.840909090909091,0.0216,1.4628571428571426,0.7043478260869566,1,1,ZBTB18,pos,4,NEUROD1,pos,2,0.0,2.840909090909091
IRF5_neg_2,NFIC_neg_2,0.07333333333333333,0.19333333333333333,6,0.5454545454545454,2.8213166144200628,0.025822222222222226,1.7746666666666664,0.696642685851319,1,1,IRF5,neg,2,NFIC,neg,2,0.08888888888888889,2.5705329153605017
BACH2_neg_2,FOSL2_pos_1,0.09333333333333334,0.12666666666666668,5,0.3571428571428571,2.8195488721804507,0.02151111111111111,1.3585185185185185,0.711764705882353,1,1,BACH2,neg,2,FOSL2,pos,1,0.05555555555555555,2.6629072681704256
SCRT1_pos_1,FOSL2_pos_1,0.09333333333333334,0.12666666666666668,5,0.3571428571428571,2.8195488721804507,0.02151111111111111,1.3585185185185185,0.711764705882353,1,1,SCRT1,pos,1,FOSL2,pos,1,0.0,2.8195488721804507
NR2F2_neg_1,FOXL1_neg_1,0.13333333333333333,0.26666666666666666,15,0.75,2.8125,0.06444444444444444,2.9333333333333336,0.7435897435897435,1,1,NR2F2,neg,1,FOXL1,neg,1,0.06153846153846154,2.639423076923077
NR4A2_neg_1,FOXL1_neg_1,0.08,0.26666666666666666,9,0.75,2.8125,0.03866666666666667,2.9333333333333336,0.7004830917874396,1,1,NR4A2,neg,1,FOXL1,neg,1,0.027777777777777776,2.734375
NKX3-2_neg_1,FOXP2_neg_1,0.11333333333333333,0.14666666666666667,7,0.411764705882353,2.807486631016043,0.030044444444444447,1.4506666666666668,0.7261009667024704,1,1,NKX3-2,neg,1,FOXP2,neg,1,0.020833333333333332,2.7489973262032086
T_neg_1,NFIX_neg_1,0.07333333333333333,0.22666666666666666,7,0.6363636363636364,2.807486631016043,0.030044444444444447,2.1266666666666665,0.6947584789311408,1,1,T,neg,1,NFIX,neg,1,0.03636363636363636,2.705396208070005
FOXG1_neg_1,ELF5_neg_1,0.09333333333333334,0.15333333333333332,6,0.42857142857142855,2.7950310559006213,0.02568888888888889,1.4816666666666667,0.7083333333333335,1,1,FOXG1,neg,1,ELF5,neg,1,0.07142857142857142,2.5953859804791484
FOXG1_neg_1,ELF3_neg_1,0.09333333333333334,0.15333333333333332,6,0.42857142857142855,2.7950310559006213,0.02568888888888889,1.4816666666666667,0.7083333333333335,1,1,FOXG1,neg,1,ELF3,neg,1,0.10256410256410256,2.508361204013378
SMAD2_pos_8,ELF5_neg_1,0.09333333333333334,0.15333333333333332,6,0.42857142857142855,2.7950310559006213,0.02568888888888889,1.4816666666666667,0.7083333333333335,1,1,SMAD2,pos,8,ELF5,neg,1,0.0,2.7950310559006213
EHF_neg_1,SREBF1_neg_1,0.14,0.15333333333333332,9,0.4285714285714285,2.795031055900621,0.03853333333333333,1.4816666666666665,0.7467700258397932,1,1,EHF,neg,1,SREBF1,neg,1,0.057692307692307696,2.6337792642140467
FOSL1_pos_1,TFAP2C_pos_1,0.10666666666666667,0.24666666666666667,11,0.6875,2.7871621621621623,0.047022222222222215,2.4106666666666667,0.7177747625508819,1,1,FOSL1,pos,1,TFAP2C,pos,1,0.05333333333333334,2.6385135135135136
NKX3-2_neg_1,MNX1_neg_1,0.11333333333333333,0.12666666666666668,6,0.35294117647058826,2.786377708978328,0.025644444444444445,1.3496969696969698,0.7230576441102757,1,1,NKX3-2,neg,1,MNX1,neg,1,0.05263157894736842,2.6397262506110475
NEUROD2_neg_1,MNX1_neg_1,0.11333333333333333,0.12666666666666668,6,0.35294117647058826,2.786377708978328,0.025644444444444445,1.3496969696969698,0.7230576441102757,1,1,NEUROD2,neg,1,MNX1,neg,1,0.02702702702702703,2.7110702033302654
EGR4_pos_5,NFIC_neg_2,0.08666666666666667,0.19333333333333333,7,0.5384615384615384,2.7851458885941645,0.029911111111111114,1.7477777777777777,0.7017726798748698,1,1,EGR4,pos,5,NFIC,neg,2,0.0,2.7851458885941645
NEUROD1_pos_2,ASCL1_pos_2,0.14666666666666667,0.18,11,0.5,2.7777777777777777,0.046933333333333334,1.6400000000000001,0.75,1,1,NEUROD1,pos,2,ASCL1,pos,2,0.16,2.333333333333333
TCF7L1_pos_4,ASCL1_pos_2,0.08,0.18,6,0.5,2.7777777777777777,0.0256,1.6400000000000001,0.6956521739130436,1,1,TCF7L1,pos,4,ASCL1,pos,2,0.0,2.7777777777777777
ATF4_pos_1,IRF3_pos_0,0.1,0.12,5,0.3333333333333333,2.7777777777777777,0.021333333333333333,1.3199999999999998,0.7111111111111111,1,1,ATF4,pos,1,IRF3,pos,0,0.0,2.7777777777777777
MAFK_pos_2,ASCL1_pos_2,0.06666666666666667,0.18,5,0.5,2.7777777777777777,0.021333333333333333,1.6400000000000001,0.6857142857142857,1,1,MAFK,pos,2,ASCL1,pos,2,0.13157894736842105,2.412280701754386
SRY_neg_1,ALX3_neg_1,0.1,0.12,5,0.3333333333333333,2.7777777777777777,0.021333333333333333,1.3199999999999998,0.7111111111111111,1,1,SRY,neg,1,ALX3,neg,1,0.0625,2.6041666666666665
TCF4_pos_2,ALX3_neg_1,0.1,0.12,5,0.3333333333333333,2.7777777777777777,0.021333333333333333,1.3199999999999998,0.7111111111111111,1,1,TCF4,pos,2,ALX3,neg,1,0.02631578947368421,2.7046783625730995
TFAP2B_neg_6,EWSR1-FLI1_neg_2,0.06666666666666667,0.18,5,0.5,2.7777777777777777,0.021333333333333333,1.6400000000000001,0.6857142857142857,1,1,TFAP2B,neg,6,EWSR1-FLI1,neg,2,0.0,2.7777777777777777
CEBPB_pos_1,ASCL1_pos_2,0.06666666666666667,0.18,5,0.5,2.7777777777777777,0.021333333333333333,1.6400000000000001,0.6857142857142857,1,1,CEBPB,pos,1,ASCL1,pos,2,0.0,2.7777777777777777
FOSL1_pos_1,EWSR1-FLI1_neg_2,0.10666666666666667,0.18,8,0.5,2.7777777777777777,0.034133333333333335,1.6400000000000001,0.7164179104477612,1,1,FOSL1,pos,1,EWSR1-FLI1,neg,2,0.0,2.7777777777777777
CEBPD_pos_1,ASCL1_pos_2,0.06666666666666667,0.18,5,0.5,2.7777777777777777,0.021333333333333333,1.6400000000000001,0.6857142857142857,1,1,CEBPD,pos,1,ASCL1,pos,2,0.0,2.7777777777777777
TCF7L1_pos_4,HIC2_neg_1,0.08,0.18,6,0.5,2.7777777777777777,0.0256,1.6400000000000001,0.6956521739130436,1,1,TCF7L1,pos,4,HIC2,neg,1,0.0,2.7777777777777777
CEBPE_pos_1,ASCL1_pos_2,0.06666666666666667,0.18,5,0.5,2.7777777777777777,0.021333333333333333,1.6400000000000001,0.6857142857142857,1,1,CEBPE,pos,1,ASCL1,pos,2,0.0,2.7777777777777777
BATF_neg_9,NFIX_neg_1,0.05333333333333334,0.22666666666666666,5,0.625,2.7573529411764706,0.021244444444444444,2.062222222222222,0.6732394366197184,1,1,BATF,neg,9,NFIX,neg,1,0.0,2.7573529411764706
LMX1B_neg_1,NFIX_neg_1,0.10666666666666667,0.22666666666666666,10,0.625,2.7573529411764706,0.04248888888888889,2.062222222222222,0.7134328358208956,1,1,LMX1B,neg,1,NFIX,neg,1,0.09090909090909091,2.5066844919786093
LMX1B_neg_1,NEUROD2_neg_1,0.10666666666666667,0.11333333333333333,5,0.3125,2.7573529411764706,0.021244444444444444,1.2896969696969698,0.7134328358208956,1,1,LMX1B,neg,1,NEUROD2,neg,1,0.029411764705882353,2.6762543252595155
NEUROG2_neg_1,GSX1_neg_1,0.10666666666666667,0.11333333333333333,5,0.3125,2.7573529411764706,0.021244444444444444,1.2896969696969698,0.7134328358208956,1,1,NEUROG2,neg,1,GSX1,neg,1,0.0,2.7573529411764706
SNAI2_pos_2,TFAP4_pos_2,0.10666666666666667,0.11333333333333333,5,0.3125,2.7573529411764706,0.021244444444444444,1.2896969696969698,0.7134328358208956,1,1,SNAI2,pos,2,TFAP4,pos,2,0.1111111111111111,2.4509803921568625
RORC_neg_1,NKX3-2_neg_1,0.10666666666666667,0.11333333333333333,5,0.3125,2.7573529411764706,0.021244444444444444,1.2896969696969698,0.7134328358208956,1,1,RORC,neg,1,NKX3-2,neg,1,0.058823529411764705,2.5951557093425603
NEUROG2_neg_1,NFIX_neg_1,0.10666666666666667,0.22666666666666666,10,0.625,2.7573529411764706,0.04248888888888889,2.062222222222222,0.7134328358208956,1,1,NEUROG2,neg,1,NFIX,neg,1,0.034482758620689655,2.662271805273834
SHOX_neg_1,NKX3-2_neg_1,0.10666666666666667,0.11333333333333333,5,0.3125,2.7573529411764706,0.021244444444444444,1.2896969696969698,0.7134328358208956,1,1,SHOX,neg,1,NKX3-2,neg,1,0.027777777777777776,2.6807598039215685
SRY_neg_1,FOXL1_neg_1,0.1,0.26666666666666666,11,0.7333333333333333,2.75,0.04666666666666666,2.7499999999999996,0.707070707070707,1,1,SRY,neg,1,FOXL1,neg,1,0.08620689655172414,2.5129310344827585
FOXP3_pos_2,NEUROD1_neg_0,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,FOXP3,pos,2,NEUROD1,neg,0,0.024390243902439025,2.680246582685607
FOXO4_pos_2,NEUROD1_neg_0,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,FOXO4,pos,2,NEUROD1,neg,0,0.024390243902439025,2.680246582685607
FOXI1_pos_2,NEUROD1_neg_0,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,FOXI1,pos,2,NEUROD1,neg,0,0.024390243902439025,2.680246582685607
FOXO6_pos_2,NEUROD1_neg_0,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,FOXO6,pos,2,NEUROD1,neg,0,0.024390243902439025,2.680246582685607
PKNOX2_pos_2,EHF_neg_1,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,PKNOX2,pos,2,EHF,neg,1,0.02564102564102564,2.676810369118061
MEF2C_neg_4,EHF_neg_1,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,MEF2C,neg,4,EHF,neg,1,0.0,2.747252747252747
FOXD2_pos_2,NEUROD1_neg_0,0.08666666666666667,0.14,5,0.3846153846153846,2.747252747252747,0.021199999999999997,1.3975,0.6963503649635036,1,1,FOXD2,pos,2,NEUROD1,neg,0,0.024390243902439025,2.680246582685607
JUNB_pos_1,KLF16_pos_1,0.11333333333333333,0.28,13,0.7647058823529412,2.73109243697479,0.054933333333333334,3.0600000000000005,0.7148640832851358,1,1,JUNB,pos,1,KLF16,pos,1,0.06976744186046512,2.540551104162595
RFX4_neg_0,ZNF740_neg_2,0.07333333333333333,0.16666666666666666,5,0.45454545454545453,2.7272727272727275,0.021111111111111112,1.527777777777778,0.683453237410072,1,1,RFX4,neg,0,ZNF740,neg,2,0.0,2.7272727272727275
TFAP2A_neg_6,ZNF740_neg_2,0.07333333333333333,0.16666666666666666,5,0.45454545454545453,2.7272727272727275,0.021111111111111112,1.527777777777778,0.683453237410072,1,1,TFAP2A,neg,6,ZNF740,neg,2,0.0,2.7272727272727275
IRF5_neg_2,ZNF740_neg_2,0.07333333333333333,0.16666666666666666,5,0.45454545454545453,2.7272727272727275,0.021111111111111112,1.527777777777778,0.683453237410072,1,1,IRF5,neg,2,ZNF740,neg,2,0.07692307692307693,2.517482517482518
ZEB1_neg_3,ZNF740_neg_2,0.07333333333333333,0.16666666666666666,5,0.45454545454545453,2.7272727272727275,0.021111111111111112,1.527777777777778,0.683453237410072,1,1,ZEB1,neg,3,ZNF740,neg,2,0.0,2.7272727272727275
T_neg_1,FOXL1_neg_1,0.07333333333333333,0.26666666666666666,8,0.7272727272727273,2.7272727272727275,0.03377777777777778,2.688888888888889,0.683453237410072,1,1,T,neg,1,FOXL1,neg,1,0.08771929824561403,2.488038277511962
SRY_neg_1,FOXP2_neg_1,0.1,0.14666666666666667,6,0.39999999999999997,2.727272727272727,0.025333333333333333,1.4222222222222218,0.7037037037037036,1,1,SRY,neg,1,FOXP2,neg,1,0.07317073170731707,2.5277161862527717
ZEB1_neg_4,SREBF2_neg_1,0.08,0.15333333333333332,5,0.41666666666666663,2.717391304347826,0.021066666666666668,1.4514285714285713,0.6869565217391305,1,1,ZEB1,neg,4,SREBF2,neg,1,0.0,2.717391304347826
RAX_neg_1,SREBF2_neg_1,0.08,0.15333333333333332,5,0.41666666666666663,2.717391304347826,0.021066666666666668,1.4514285714285713,0.6869565217391305,1,1,RAX,neg,1,SREBF2,neg,1,0.025,2.6494565217391304
CEBPA_pos_8,SREBF1_neg_1,0.08,0.15333333333333332,5,0.41666666666666663,2.717391304347826,0.021066666666666668,1.4514285714285713,0.6869565217391305,1,1,CEBPA,pos,8,SREBF1,neg,1,0.05,2.5815217391304346
RAX_neg_1,ELF3_neg_1,0.08,0.15333333333333332,5,0.41666666666666663,2.717391304347826,0.021066666666666668,1.4514285714285713,0.6869565217391305,1,1,RAX,neg,1,ELF3,neg,1,0.02702702702702703,2.6439482961222094
SPDEF_pos_1,TFAP2C_pos_1,0.06,0.24666666666666667,6,0.6666666666666667,2.702702702702703,0.0252,2.2600000000000002,0.6702127659574468,1,1,SPDEF,pos,1,TFAP2C,pos,1,0.024096385542168676,2.6375773363725177
FOS_pos_1,TFAP2C_pos_1,0.1,0.24666666666666667,10,0.6666666666666666,2.7027027027027026,0.041999999999999996,2.26,0.7,1,1,FOS,pos,1,TFAP2C,pos,1,0.03896103896103896,2.5974025974025974
SP8_pos_1,TFAP2C_pos_1,0.22,0.24666666666666667,22,0.6666666666666666,2.7027027027027026,0.0924,2.26,0.8076923076923076,1,1,SP8,pos,1,TFAP2C,pos,1,0.1326530612244898,2.344180915609487
ZNF740_neg_2,NFIC_neg_2,0.16666666666666666,0.19333333333333333,13,0.52,2.689655172413793,0.05444444444444445,1.6805555555555556,0.7538461538461538,1,1,ZNF740,neg,2,NFIC,neg,2,0.11290322580645161,2.3859844271412682
STAT1_pos_8,SREBF2_neg_1,0.11333333333333333,0.15333333333333332,7,0.411764705882353,2.6854219948849107,0.029288888888888892,1.4393333333333336,0.7078410311493017,1,1,STAT1,pos,8,SREBF2,neg,1,0.02,2.6317135549872126
GBX2_neg_1,SREBF2_neg_1,0.11333333333333333,0.15333333333333332,7,0.411764705882353,2.6854219948849107,0.029288888888888892,1.4393333333333336,0.7078410311493017,1,1,GBX2,neg,1,SREBF2,neg,1,0.046511627906976744,2.5605186462856127
GBX2_neg_1,ELF3_neg_1,0.11333333333333333,0.15333333333333332,7,0.411764705882353,2.6854219948849107,0.029288888888888892,1.4393333333333336,0.7078410311493017,1,1,GBX2,neg,1,ELF3,neg,1,0.05,2.551150895140665
NEUROD2_neg_1,ELF3_neg_1,0.11333333333333333,0.15333333333333332,7,0.411764705882353,2.6854219948849107,0.029288888888888892,1.4393333333333336,0.7078410311493017,1,1,NEUROD2,neg,1,ELF3,neg,1,0.023809523809523808,2.6214833759590794
GSX1_neg_1,SREBF1_neg_1,0.11333333333333333,0.15333333333333332,7,0.411764705882353,2.6854219948849107,0.029288888888888892,1.4393333333333336,0.7078410311493017,1,1,GSX1,neg,1,SREBF1,neg,1,0.044444444444444446,2.566069906223359
TFAP2B_pos_1,KLF16_pos_1,0.13333333333333333,0.28,15,0.75,2.6785714285714284,0.06266666666666668,2.88,0.7230769230769232,1,1,TFAP2B,pos,1,KLF16,pos,1,0.08333333333333333,2.455357142857143
FOSL1_neg_6,FOXL1_neg_1,0.04666666666666667,0.26666666666666666,5,0.7142857142857142,2.6785714285714284,0.020888888888888887,2.566666666666666,0.6573426573426573,1,1,FOSL1,neg,6,FOXL1,neg,1,0.0,2.6785714285714284
POU4F3_pos_4,NEUROD1_neg_1,0.04666666666666667,0.32,6,0.8571428571428571,2.6785714285714284,0.025066666666666668,4.759999999999998,0.6573426573426573,1,1,POU4F3,pos,4,NEUROD1,neg,1,0.02631578947368421,2.608082706766917
HIF1A_pos_1,KLF16_pos_1,0.05333333333333334,0.28,6,0.75,2.6785714285714284,0.025066666666666668,2.88,0.6619718309859155,1,1,HIF1A,pos,1,KLF16,pos,1,0.012195121951219513,2.6459059233449476
FOXP2_neg_1,ELF5_neg_1,0.14666666666666667,0.15333333333333332,9,0.40909090909090906,2.6679841897233203,0.037511111111111106,1.4328205128205127,0.7326388888888888,1,1,FOXP2,neg,1,ELF5,neg,1,0.037037037037037035,2.5691699604743086
FOXP2_neg_1,ELF3_neg_1,0.14666666666666667,0.15333333333333332,9,0.40909090909090906,2.6679841897233203,0.037511111111111106,1.4328205128205127,0.7326388888888888,1,1,FOXP2,neg,1,ELF3,neg,1,0.058823529411764705,2.5110439432690073
ELF5_neg_1,HIC2_neg_1,0.15333333333333332,0.18,11,0.4782608695652174,2.6570048309178746,0.045733333333333334,1.5716666666666668,0.7365783822476736,1,1,ELF5,neg,1,HIC2,neg,1,0.03389830508474576,2.566936870547777
ALX3_neg_1,FOXP2_neg_1,0.12,0.14666666666666667,7,0.3888888888888889,2.6515151515151514,0.029066666666666668,1.3963636363636363,0.7077922077922078,1,1,ALX3,neg,1,FOXP2,neg,1,0.043478260869565216,2.536231884057971
ATF4_pos_1,FOSL2_pos_1,0.1,0.12666666666666668,5,0.3333333333333333,2.631578947368421,0.020666666666666667,1.3099999999999998,0.6888888888888889,1,1,ATF4,pos,1,FOSL2,pos,1,0.02702702702702703,2.5604551920341394
MNX1_neg_1,HIC2_neg_1,0.12666666666666668,0.18,9,0.4736842105263157,2.631578947368421,0.0372,1.5579999999999998,0.7099236641221374,1,1,MNX1,neg,1,HIC2,neg,1,0.058823529411764705,2.4767801857585137
POU2F2_neg_0,MNX1_neg_1,0.1,0.12666666666666668,5,0.3333333333333333,2.631578947368421,0.020666666666666667,1.3099999999999998,0.6888888888888889,1,1,POU2F2,neg,0,MNX1,neg,1,0.0,2.631578947368421
SRY_neg_1,MNX1_neg_1,0.1,0.12666666666666668,5,0.3333333333333333,2.631578947368421,0.020666666666666667,1.3099999999999998,0.6888888888888889,1,1,SRY,neg,1,MNX1,neg,1,0.029411764705882353,2.5541795665634672
SNAI2_pos_2,ZNF740_neg_2,0.10666666666666667,0.16666666666666666,7,0.4375,2.625,0.02888888888888889,1.4814814814814816,0.6929637526652453,1,1,SNAI2,pos,2,ZNF740,neg,2,0.0,2.625
FOXI1_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,5,0.3846153846153846,2.622377622377622,0.020622222222222222,1.3866666666666665,0.6773722627737226,1,1,FOXI1,pos,2,NEUROD1,pos,2,0.025,2.5568181818181817
FOXO4_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,5,0.3846153846153846,2.622377622377622,0.020622222222222222,1.3866666666666665,0.6773722627737226,1,1,FOXO4,pos,2,NEUROD1,pos,2,0.025,2.5568181818181817
FOXD2_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,5,0.3846153846153846,2.622377622377622,0.020622222222222222,1.3866666666666665,0.6773722627737226,1,1,FOXD2,pos,2,NEUROD1,pos,2,0.025,2.5568181818181817
FOXO6_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,5,0.3846153846153846,2.622377622377622,0.020622222222222222,1.3866666666666665,0.6773722627737226,1,1,FOXO6,pos,2,NEUROD1,pos,2,0.025,2.5568181818181817
FOXP3_pos_2,NEUROD1_pos_2,0.08666666666666667,0.14666666666666667,5,0.3846153846153846,2.622377622377622,0.020622222222222222,1.3866666666666665,0.6773722627737226,1,1,FOXP3,pos,2,NEUROD1,pos,2,0.025,2.5568181818181817
HOXB2_neg_1,HIC2_neg_1,0.11333333333333333,0.18,8,0.4705882352941177,2.6143790849673207,0.03293333333333334,1.5488888888888892,0.6964285714285715,1,1,HOXB2,neg,1,HIC2,neg,1,0.0196078431372549,2.5631167499679615
NKX3-2_neg_1,HIC2_neg_1,0.11333333333333333,0.18,8,0.4705882352941177,2.6143790849673207,0.03293333333333334,1.5488888888888892,0.6964285714285715,1,1,NKX3-2,neg,1,HIC2,neg,1,0.038461538461538464,2.5138260432378083
ELF3_neg_1,FOXL1_neg_1,0.15333333333333332,0.26666666666666666,16,0.6956521739130436,2.6086956521739135,0.0657777777777778,2.4095238095238103,0.7283464566929135,1,1,ELF3,neg,1,FOXL1,neg,1,0.028169014084507043,2.5352112676056344
POU2F2_neg_0,SREBF2_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,POU2F2,neg,0,SREBF2,neg,1,0.0,2.608695652173913
SRY_neg_1,ELF5_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,SRY,neg,1,ELF5,neg,1,0.13513513513513514,2.256169212690952
TCF3_pos_2,ELF3_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,TCF3,pos,2,ELF3,neg,1,0.023255813953488372,2.5480283114256825
POU2F2_neg_0,SREBF1_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,POU2F2,neg,0,SREBF1,neg,1,0.0,2.608695652173913
SRY_neg_1,ELF3_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,SRY,neg,1,ELF3,neg,1,0.1111111111111111,2.318840579710145
TCF4_pos_2,ELF3_neg_1,0.1,0.15333333333333332,6,0.39999999999999997,2.608695652173913,0.02466666666666667,1.411111111111111,0.6851851851851852,1,1,TCF4,pos,2,ELF3,neg,1,0.022727272727272728,2.549407114624506
JUND_pos_1,TFAP2C_pos_1,0.09333333333333334,0.24666666666666667,9,0.6428571428571428,2.6061776061776056,0.036977777777777776,2.109333333333333,0.6797385620915033,1,1,JUND,pos,1,TFAP2C,pos,1,0.04,2.5019305019305014
HES5_pos_1,TFAP2C_pos_1,0.09333333333333334,0.24666666666666667,9,0.6428571428571428,2.6061776061776056,0.036977777777777776,2.109333333333333,0.6797385620915033,1,1,HES5,pos,1,TFAP2C,pos,1,0.02702702702702703,2.535740373578211
RXRA_neg_9,NEUROD1_neg_1,0.04,0.32,5,0.8333333333333333,2.6041666666666665,0.020533333333333334,4.079999999999997,0.6416666666666667,1,1,RXRA,neg,9,NEUROD1,neg,1,0.0,2.6041666666666665
NHLH1_pos_2,NEUROD1_pos_2,0.14,0.14666666666666667,8,0.38095238095238093,2.5974025974025974,0.0328,1.3784615384615384,0.7151162790697675,1,1,NHLH1,pos,2,NEUROD1,pos,2,0.13333333333333333,2.2510822510822512
HES5_pos_1,SP8_pos_1,0.09333333333333334,0.22,8,0.5714285714285714,2.5974025974025974,0.0328,1.8199999999999998,0.6783088235294118,1,1,HES5,pos,1,SP8,pos,1,0.03076923076923077,2.5174825174825175
